keyword,title,price,likes,views,brand,country,url
Crocs femme,Claquette crocs,20.0,16,0,Crocs,,https://www.vinted.fr/items/8798417640
Crocs femme,Crocs femme taille M (37/38),23.0,16,0,Crocs,,https://www.vinted.fr/items/8858254363
Crocs femme,Crocs,8.0,18,0,Crocs,,https://www.vinted.fr/items/8859102427
Crocs femme,Crocs,30.0,47,0,Crocs,,https://www.vinted.fr/items/8841979838
Crocs femme,Je vendre crocs,25.0,34,0,Crocs,,https://www.vinted.fr/items/8847593616
Crocs femme,Crocs pointure 41-42,18.0,25,0,Crocs,,https://www.vinted.fr/items/8856437818
Crocs femme,Crocs (fausse) taille haute,8.0,9,0,Crocs,,https://www.vinted.fr/items/8757320720
Crocs femme,Crush Clog crocs,40.0,24,0,Crocs,,https://www.vinted.fr/items/8852299745
Crocs femme,"zoccoli leggeri, di alta qualità ed eleganti",49.0,4,0,Crocs,,https://www.vinted.fr/items/8860128797
Crocs femme,crocs plateforme,30.0,64,0,Crocs,,https://www.vinted.fr/items/8806672147
Crocs femme,crocs cars 37-38,34.0,8,0,Crocs,,https://www.vinted.fr/items/8860612434
Crocs femme,crocs classic t38-39,33.5,17,0,Crocs,,https://www.vinted.fr/items/8858520436
Crocs femme,Crocs Baya Lined Clog Navy SANS Jibbitz,15.0,49,0,Crocs,,https://www.vinted.fr/items/8726056074
Crocs femme,Crocs Batman,45.0,33,0,Crocs,,https://www.vinted.fr/items/8845879827
Crocs femme,Chanclas Crocs Bayaband size 39-40 M6 W8,26.0,6,0,Crocs,,https://www.vinted.fr/items/8853788752
Crocs femme,Crocs enfant/ femme,10.0,24,0,Crocs,,https://www.vinted.fr/items/8798819187
Crocs femme,Crocs rose,22.0,21,0,Crocs,,https://www.vinted.fr/items/8756700467
Crocs femme,Zapato crocs stom Mary Jane,40.0,4,0,Crocs,,https://www.vinted.fr/items/8858536246
Crocs femme,Tongs CROCS,15.0,28,0,Crocs,,https://www.vinted.fr/items/8815203235
Crocs femme,Crocs,15.0,25,0,Crocs,,https://www.vinted.fr/items/8826820854
Crocs femme,Pins crocs,7.0,10,0,,,https://www.vinted.fr/items/8849794638
Crocs femme,crocs noir,10.0,19,0,,,https://www.vinted.fr/items/8850126309
Crocs femme,glitzernde Crocs Clogs # glitzernde Crocs Clogs,25.0,4,0,Crocs,,https://www.vinted.fr/items/8857391023
Crocs femme,Crocs Cars,32.0,43,0,Crocs,,https://www.vinted.fr/items/8801259120
Crocs femme,Crocs alte,20.0,12,0,Crocs,,https://www.vinted.fr/items/8856666461
Crocs femme,Crocs,7.0,7,0,Crocs,,https://www.vinted.fr/items/8854101902
Crocs femme,Crocs,29.9,69,0,Crocs,,https://www.vinted.fr/items/8856503786
Crocs femme,Claquettes,12.5,14,0,Crocs,,https://www.vinted.fr/items/8801454227
Crocs femme,Crocs neuves taille 39-40,15.0,53,0,Crocs,,https://www.vinted.fr/items/8763909100
Crocs femme,Crocs nuevas,27.0,6,0,Crocs,,https://www.vinted.fr/items/8859077105
Crocs femme,Nagelneue Crocs,22.0,14,0,Crocs,,https://www.vinted.fr/items/8858136068
Crocs femme,Crocs,14.0,38,0,Crocs,,https://www.vinted.fr/items/8850689968
Crocs femme,Crocs blanche,35.0,6,0,Crocs,,https://www.vinted.fr/items/8859662131
Crocs femme,Sabot style crocs baya plateform,9.0,47,0,Crocs,,https://www.vinted.fr/items/8729496607
Crocs femme,Crocs plataforma negras,22.0,33,0,Crocs,,https://www.vinted.fr/items/8851967428
Crocs femme,Pantofole Crocs donna taglia 37-38,20.0,12,0,Crocs,,https://www.vinted.fr/items/8737383554
Crocs femme,Crocs Lila,30.0,10,0,Crocs,,https://www.vinted.fr/items/8857687553
Crocs femme,Crocs pailletées argenté,38.0,7,0,Crocs,,https://www.vinted.fr/items/8856653127
Crocs femme,Mahrez pins crocs,1.5,2,0,,,https://www.vinted.fr/items/8860246328
