keyword,title,price,likes,views,brand,country,url
stanley bottle,Stanley style bottle / tumbler 💧🤍,10.0,7,0,Stanley,,https://www.vinted.fr/items/8847932030
stanley bottle,Stanley water bottle,36.0,27,0,Stanley,,https://www.vinted.fr/items/8839096890
stanley bottle,Stanley dupe cup,5.0,2,0,Dunnes,,https://www.vinted.fr/items/8949826828
stanley bottle,Stanley Cup 0.89L,25.0,11,0,Stanley,,https://www.vinted.fr/items/8887074762
stanley bottle,Stanley Cup 1.18L,25.0,15,0,Stanley,,https://www.vinted.fr/items/8883675135
stanley bottle,Stanley Cup 1.18L,30.0,3,0,Stanley,,https://www.vinted.fr/items/8883663040
stanley bottle,Stanley Cup Straw Toppers,4.0,2,0,Amazon,,https://www.vinted.fr/items/8959394961
stanley bottle,Stanley Cup,30.0,1,0,Stanley,,https://www.vinted.fr/items/8848043831
stanley bottle,Stanley Tumbler 40oz – Rose Originale,25.0,31,0,Stanley,,https://www.vinted.fr/items/8786700111
stanley bottle,"2 x Aldi ""Stanley"" style cups",8.0,1,0,Aldi,,https://www.vinted.fr/items/8949889633
stanley bottle,Artic Flask bottle 26OZ,18.0,2,0,Stanley,,https://www.vinted.fr/items/8775233843
stanley bottle,Stanley cup,59.99,1,0,Stanley,,https://www.vinted.fr/items/8863194512
stanley bottle,Hello kitty Stanley,50.0,3,0,Stanley,,https://www.vinted.fr/items/8835888759
stanley bottle,Stanley cup,30.0,10,0,Stanley,,https://www.vinted.fr/items/8845157576
stanley bottle,Stanley,25.0,3,0,Stanley,,https://www.vinted.fr/items/8801377815
stanley bottle,stanley cup,23.0,18,0,Stanley,,https://www.vinted.fr/items/8767655204
stanley bottle,Stanley cup water bottle,40.0,24,0,Stanley,,https://www.vinted.fr/items/8779944544
stanley bottle,water bottle stanley,30.0,13,0,Stanley,,https://www.vinted.fr/items/8641603984
stanley bottle,IceFlow Bottle StanLey 24oz -710ml,50.0,2,0,Stanley,,https://www.vinted.fr/items/8796565752
stanley bottle,Stanley the legendary,30.0,24,0,Stanley,,https://www.vinted.fr/items/8786293602
stanley bottle,Stanley Bottle Flip,40.0,4,0,Stanley,,https://www.vinted.fr/items/8706080543
stanley bottle,Cream Beige Shorts,2.0,0,0,Primark,,https://www.vinted.fr/items/8926662852
stanley bottle,cream beige shorts XS S,5.0,2,0,Primark,,https://www.vinted.fr/items/8926640646
stanley bottle,AG1 Green Stainless Steel Travel Tumbler Cup with Handle | Insulated Wellness Bottle Stanley,25.0,1,0,AG1,,https://www.vinted.fr/items/8906084908
stanley bottle,Gourde,23.0,9,0,Stanley,,https://www.vinted.fr/items/8770287666
stanley bottle,Stanley Cross Bottle 0.68L 680ml black Edelstahl doppelwandig,70.0,24,0,Stanley,,https://www.vinted.fr/items/8742299949
stanley bottle,Stanley x Lionel Messi The GOAT Collection – Complete Set,900.0,4,0,Stanley,,https://www.vinted.fr/items/8802283438
stanley bottle,Multifunctional Cup holder,5.0,3,0,Shein,,https://www.vinted.fr/items/8907662565
stanley bottle,Stanley Quencher Tumbler 40oz,65.0,20,0,Stanley,,https://www.vinted.fr/items/8751923718
stanley bottle,Standley cup /creme white,28.0,9,0,Stanley/Stella,,https://www.vinted.fr/items/8896666941
stanley bottle,i’m selling a black stanley,23.0,1,0,Stanley,,https://www.vinted.fr/items/8774662393
stanley bottle,Blue Navy Stanley cup,36.0,0,0,Stanley,,https://www.vinted.fr/items/8766867232
stanley bottle,Stanley,25.0,10,0,Stanley,,https://www.vinted.fr/items/8672518492
stanley bottle,Stanley Cross Bottle - Umhänge-Trinkflasche,70.0,13,0,Stanley,,https://www.vinted.fr/items/8708268888
stanley bottle,Stanley TikTok limited edition,30.0,8,0,Stanley,,https://www.vinted.fr/items/8722052852
stanley bottle,Stanley,24.0,17,0,Stanley,,https://www.vinted.fr/items/8703494277
stanley bottle,Stanley  Cup Anhänger Keychain,5.0,5,0,Stanley,,https://www.vinted.fr/items/8739785162
stanley bottle,Light blue tumbler - insulated cup - 1200ml,15.0,6,0,,,https://www.vinted.fr/items/8869106385
stanley bottle,stanley bottle,56.0,18,0,Stanley,,https://www.vinted.fr/items/8663771407
stanley bottle,Stanley iceflow  Bottle,65.0,12,0,Stanley,,https://www.vinted.fr/items/8649136014
stanley bottle,Stanley,35.0,50,0,Stanley,,https://www.vinted.fr/items/8441525170
stanley bottle,Fake purple stanley,500.0,0,0,Stanley,,https://www.vinted.fr/items/8734265045
stanley bottle,XL Stanley Quencher H2.0 Tumbler 40oz / 1.18L Red – FlowState Lid,39.0,33,0,Stanley,,https://www.vinted.fr/items/8646059544
stanley bottle,stickers,1.36,0,0,,,https://www.vinted.fr/items/8867359086
stanley bottle,Blue and yellow Stanley,35.0,20,0,Stanley,,https://www.vinted.fr/items/8645485692
stanley bottle,Stanley Classic vacuum bottle 1L,50.0,8,0,Stanley,,https://www.vinted.fr/items/8647803350
stanley bottle,Supreme Stanley 20oz. Vacuum Insulated Bottle,70.0,26,0,Supreme,,https://www.vinted.fr/items/8847794642
stanley bottle,Stanley X Next Nature Canteen 25oz/739ml,61.0,13,0,Stanley,,https://www.vinted.fr/items/8657657176
stanley bottle,Stanley,35.0,83,0,Stanley,,https://www.vinted.fr/items/8617846018
stanley bottle,Stanley Legendary Classic Bottle 0.94L,60.0,19,0,Stanley,,https://www.vinted.fr/items/8613014807
stanley bottle,Stanley Cup quencher,23.0,26,0,Stanley,,https://www.vinted.fr/items/8375159891
stanley bottle,Crivit Stanley Cup,10.0,6,0,Crivit,,https://www.vinted.fr/items/8783135736
stanley bottle,Lilac Stanley cup,23.0,19,0,Stanley,,https://www.vinted.fr/items/8537347458
stanley bottle,"Stanley Cup Becher 0,9l NEU beige/creme Quencher H2.0 Tumbler",40.0,12,0,Stanley,,https://www.vinted.fr/items/8648519218
stanley bottle,Ice mould,3.0,10,0,No Label,,https://www.vinted.fr/items/8822060127
stanley bottle,Stanley Flip Straw- Ash Color,50.0,14,0,Stanley,,https://www.vinted.fr/items/8606947616
stanley bottle,Stanley AeroLight IceFlow Trinkflasche,28.0,58,0,Stanley,,https://www.vinted.fr/items/8578487109
stanley bottle,Borraccia Termica The Steel Bottle 900ml - Bordeaux - NUOVA,9.0,3,0,the steel bottle,,https://www.vinted.fr/items/8794605743
stanley bottle,Stanley tumbler/cup,35.0,2,0,Stanley,,https://www.vinted.fr/items/8606315689
stanley bottle,Stanley,40.0,27,0,Stanley,,https://www.vinted.fr/items/8484671282
